transaction_id,user_id,device_id,session_id,timestamp,card_bin,card_last4,is_international_card,amount,currency,transaction_type,merchant_category,ip_address,is_vpn_or_proxy,latitude,longitude,network_type,user_agent,sdk_version,device_os,device_model,is_rooted_device,is_emulator,battery_level,account_age_days,kyc_level,avg_monthly_amount,tx_count_last_30_days,failed_tx_last_7_days,time_since_last_tx_minutes,device_tx_last_24h,session_duration_seconds,form_fill_time_seconds,paste_count,is_fraud
d0865f57-32f0-4771-a7e5-aa3ab008037c,f0bbac6c-843f-4729-a474-b8e3af8d759f,device-crua-QrRm,198c7344-3412-4760-bc05-1b48d587255e,2026-01-29T11:13:03Z,403378,3192,False,239.85,COP,TOP_UP,TRANSFER,28.236.119.138,False,19.6433,-99.4045,cellular,WalletPlux/3.1.2 (Android 14; Moto G Stylus),android-3.1.1,android,Moto G Stylus,False,False,44,651,intermediate,8150.26,15,0,2659,0,140,53,0,0
8df4513e-8c15-4880-9586-daf8c474f85c,2dadf681-95c6-4697-a23e-73518c06a8d2,device-oMzZ-Daul,fbf0ec89-c0ac-426e-adc5-a06088271631,2026-01-06T04:32:20Z,475567,5833,False,2516.66,MXN,TOP_UP,TRANSFER,7.128.232.232,False,28.31,-97.1591,wifi,WalletPlux/3.1.2 (iOS 17; iPhone 14 Pro),ios-3.1.1,ios,iPhone 14 Pro,False,False,64,1128,intermediate,8971.86,11,0,2042,0,128,59,0,0
f7893809-d881-4835-a433-de37aa83329c,462ba439-cbeb-49f6-9e9c-3bceb4e75290,device-kRlc-nCDD,8aba93ca-7bd6-49b5-bf95-bd19a2003cd3,2026-01-23T16:36:22Z,520356,2355,False,366.46,MXN,TOP_UP,FINANCIAL_SERVICES,46.26.4.45,False,15.1075,-89.9624,cellular,WalletPlux/3.1.2 (iOS 15; iPhone 13),ios-3.1.2,ios,iPhone 13,False,False,9,1200,full,6704.61,34,1,3691,0,125,39,0,0
04b4d46b-3320-44b4-b22a-064d7d66dd96,c4eebba6-6b01-4de1-83e3-d51cde441a96,device-aBuC-tMLx,14cc67b8-ef1c-4fa1-9d03-94b436c2f396,2026-02-06T20:48:30Z,582543,4799,False,1255.38,COP,TOP_UP,WALLET,197.168.10.142,False,26.2871,-96.8929,wifi,WalletPlux/3.1.2 (iOS 17; iPhone 13),ios-3.1.5,ios,iPhone 13,False,False,56,967,basic,2007.13,47,0,7904,0,60,37,0,0
25e57c46-6919-4a5d-88e7-0bce703878bb,fa9a3b42-5b2c-4a1d-a531-4522b5eccb6f,device-VABm-PLKo,e5b0e0fe-cec5-48b0-8562-6a00cd11a4e6,2026-02-22T16:29:12Z,428833,9206,True,1537.02,MXN,TOP_UP,WALLET,163.59.183.128,False,15.9874,-104.8583,wifi,WalletPlux/3.1.2 (iOS 16; iPhone 14 Pro),ios-3.1.4,ios,iPhone 14 Pro,False,False,54,168,full,7343.64,38,0,6899,1,62,16,0,0
e3f9ca66-2415-4044-b48b-481c12d3a0fd,f0e9ae1f-638c-4e14-9a4d-c6048558fa05,device-DJgk-nWpj,a836db42-4bab-4ef3-8a11-a25be1c16d99,2026-01-23T00:18:50Z,543771,5609,False,2497.84,MXN,TOP_UP,WALLET,181.203.176.121,False,23.398,-109.3328,cellular,WalletPlux/3.1.2 (iOS 15; iPhone 15),ios-3.1.4,ios,iPhone 15,False,False,47,139,full,711.57,14,0,5536,2,143,58,0,0
47f1f1f9-f3bf-4757-b676-3aa5ac9ea291,869b7aea-30cf-4f31-9d04-160e9c62469e,device-GUJz-CxHu,23ecf000-5c1c-46ad-9e84-44c5463c94bb,2026-02-17T04:36:58Z,530583,2743,False,2939.43,MXN,TOP_UP,FINANCIAL_SERVICES,216.169.231.119,False,19.7589,-102.1055,cellular,WalletPlux/3.1.2 (iOS 15; iPhone 15),ios-3.1.1,ios,iPhone 15,False,False,32,626,full,578.97,44,0,6963,0,76,47,1,0
c3c7868e-baf9-473e-af0f-0578e44146ce,d21c8e3f-ab84-402b-9e9f-835f375f15aa,device-KfoW-vEvY,8bbdbdb8-4ba1-4310-aab3-779185eab04c,2026-02-08T20:16:55Z,407204,2406,False,823.56,MXN,TOP_UP,TRANSFER,176.147.51.68,False,18.6261,-89.4512,wifi,WalletPlux/3.1.2 (Android 14; Pixel 7),android-3.1.2,android,Pixel 7,False,False,67,673,intermediate,3710.51,31,0,4148,2,123,17,2,0
71729389-36ca-4f3b-b590-a266048836cf,0c325a66-172b-4cec-9fb1-c61873c5f916,device-RxHr-bIkx,04645e36-72a6-431c-9729-45c8408d71c1,2026-02-01T18:23:13Z,537070,1724,False,846.22,USD,TOP_UP,FINANCIAL_SERVICES,191.173.253.91,False,25.9331,-106.7122,wifi,WalletPlux/3.1.2 (iOS 16; iPhone 14 Pro),ios-3.1.5,ios,iPhone 14 Pro,False,False,64,1487,basic,1845.8,49,0,658,3,38,15,0,0
57b8acfb-e6bb-4130-b0cc-d57ba1ee038a,78a3dfa8-2966-4e77-90a3-68345d707267,device-ntkt-ixIU,612fbdc2-3ca2-45c7-a284-d21b420d25b6,2026-01-05T01:12:07Z,440835,9990,True,388.69,MXN,TOP_UP,WALLET,124.22.11.42,False,16.0818,-91.1315,wifi,WalletPlux/3.1.2 (Android 13; Galaxy S23),android-3.1.5,android,Galaxy S23,False,False,15,86,basic,1310.11,31,2,2654,1,129,42,0,0
9dbeac77-7942-4cb2-b1bd-94d000157ddc,7f7a1f8b-fa68-4f4d-923f-88675ac27c01,device-mgLF-cKdD,ffe33f27-fff5-479a-ab1c-bef03f53fb48,2026-01-07T11:41:21Z,494938,3050,False,2350.35,MXN,TOP_UP,WALLET,184.86.157.93,False,31.4943,-118.0682,cellular,WalletPlux/3.1.2 (Android 12; Xiaomi 13),android-3.1.0,android,Xiaomi 13,False,False,97,1378,basic,8132.41,20,0,5306,1,77,29,2,0
68cbcdd4-47f5-4c37-9b6f-8775ccf1a895,bf61d13a-a3eb-412d-a303-e568053dce9e,device-ymhB-VBGJ,0ffa36a0-ce4e-445e-980f-e61ac5ff9d3c,2026-01-22T21:06:40Z,496235,1836,False,317.69,MXN,TOP_UP,FINANCIAL_SERVICES,44.155.28.29,False,28.2525,-87.2456,cellular,WalletPlux/3.1.2 (iOS 17; iPhone 14 Pro),ios-3.1.5,ios,iPhone 14 Pro,False,False,58,753,basic,4201.81,7,0,5458,0,84,27,0,0
9610b48b-02f9-4123-a88f-b6c9ca84c7f1,a1c23c0b-15c0-4d00-a9b7-5cb3e86baecf,device-qKgA-pMuc,8ece2027-897d-4c9e-8740-8f06c5c37064,2026-02-16T16:01:40Z,400424,2295,False,1340.92,MXN,TOP_UP,WALLET,177.91.181.35,False,22.4731,-86.8875,cellular,WalletPlux/3.1.2 (iOS 16; iPhone 14 Pro),ios-3.1.2,ios,iPhone 14 Pro,False,False,68,883,full,6724.77,15,0,3899,0,94,60,0,0
73c967c7-a11e-4f46-a78e-cf41d57d9859,68da70b0-03d5-4b28-a759-cc27c2cd9bec,device-vtHi-Hawf,0a397ac1-f638-4b0c-a15e-6c6eae468ad0,2026-01-28T06:49:15Z,489646,1628,False,1610.29,MXN,TOP_UP,FINANCIAL_SERVICES,10.223.143.249,False,16.4864,-114.2422,cellular,WalletPlux/3.1.2 (iOS 16; iPhone 13),ios-3.1.0,ios,iPhone 13,False,False,76,705,basic,6647.72,36,0,4167,2,135,52,0,0
176746fd-62df-4cf8-a66e-c7c6b5bb8b21,3d9d3cc3-9a00-4310-81d8-021601850206,device-EQQl-PFwR,d2cd112b-de98-40a6-a082-99dafabe8b07,2026-01-09T13:38:42Z,419930,8237,False,2468.89,MXN,TOP_UP,TRANSFER,109.247.122.199,False,25.9871,-98.366,wifi,WalletPlux/3.1.2 (iOS 15; iPhone 13),ios-3.1.3,ios,iPhone 13,True,False,92,1487,full,9561.11,4,0,9785,1,135,16,0,0
06d259be-e252-4e24-86fd-ebf177711ab5,1c508d1b-dec3-4af6-9cff-224e1e4d6bc2,device-iBGw-CIYp,ec99aaaf-27b3-4d29-a0df-354c7f24a2d3,2026-01-07T14:35:25Z,587748,1033,False,15087.89,COP,TOP_UP,TRANSFER,86.250.97.140,False,19.2583,-95.9342,cellular,WalletPlux/3.1.2 (Android 11; Pixel 7),android-3.1.1,android,Pixel 7,False,False,57,2,basic,9164.82,13,6,4014,14,301,253,2,1
3a6c0a1e-9e2b-4254-b198-fbf23a5457be,7415cedc-ecbd-439c-9386-cc1d2090bb5c,device-xDvP-xksd,c8f405f9-0059-4dac-90f3-24b4b8f2acd2,2026-01-16T00:24:26Z,407335,4815,False,1736.24,MXN,TOP_UP,WALLET,30.96.139.45,False,21.2168,-113.0068,cellular,WalletPlux/3.1.2 (iOS 15; iPhone 14 Pro),ios-3.1.5,ios,iPhone 14 Pro,False,False,65,1354,basic,9996.51,0,1,3214,1,80,34,0,0
c6fb2aef-97fa-4412-ad01-ededdfeedc58,2d21169c-39b0-406e-9d49-66565125a470,device-RsUD-aswn,3aeafd96-d1cb-472d-8705-5afdc4c380e6,2026-01-07T18:49:06Z,477317,8000,False,1713.62,MXN,TOP_UP,TRANSFER,45.93.145.236,False,16.0515,-102.1416,cellular,WalletPlux/3.1.2 (iOS 15; iPhone 13),ios-3.1.1,ios,iPhone 13,False,False,6,878,full,4579.92,15,1,3729,1,97,59,0,0
b1048cf2-aed5-4e69-9629-ecf0fc0e736b,30095ba6-7636-4600-bca0-1dbd180c1be3,device-Xswf-OGLW,9cab2e3d-fea2-4bc2-aa2d-1012e15b01b0,2026-01-23T13:58:14Z,535218,3201,False,1388.03,MXN,TOP_UP,TRANSFER,32.143.31.189,False,19.6364,-112.4556,wifi,WalletPlux/3.1.2 (iOS 15; iPhone 13),ios-3.1.5,ios,iPhone 13,False,False,25,878,intermediate,4511.78,37,0,4896,0,50,19,0,0
19111092-9801-4181-b813-22987a670a17,e5d3da6b-bf9b-4934-a78e-1f24d5476e98,device-GKZD-faSQ,57b94c39-8a83-48a7-a23f-267ea5be8a63,2026-01-10T08:47:04Z,540015,6714,False,2750.68,MXN,TOP_UP,TRANSFER,222.30.2.36,False,28.2147,-98.8882,cellular,WalletPlux/3.1.2 (iOS 15; iPhone 14 Pro),ios-3.1.1,ios,iPhone 14 Pro,False,False,88,769,full,4551.15,1,0,8641,2,131,50,0,0
9d62f54a-43ff-4c4e-b439-26c951b26279,f1f2005f-9109-468e-ac68-f2964bf00958,device-Uciu-OzEE,37c455cd-3b3a-433b-9dc6-c20864ba34b5,2026-01-20T05:37:13Z,430319,6961,False,1357.62,MXN,TOP_UP,FINANCIAL_SERVICES,178.19.143.172,False,18.4535,-89.9699,wifi,WalletPlux/3.1.2 (Android 12; Pixel 7),android-3.1.0,android,Pixel 7,False,False,98,857,intermediate,4641.83,20,0,8201,1,90,28,0,0
95415625-701d-480a-bd62-89efce7c8649,11e94f1f-f670-42d8-ad7e-6550924ab7c7,device-WWBE-UdBI,1f6b6fcb-581d-4328-a918-8255aba49296,2026-01-29T02:02:37Z,476669,8479,False,2266.28,MXN,TOP_UP,FINANCIAL_SERVICES,87.160.252.11,False,17.0017,-95.4673,wifi,WalletPlux/3.1.2 (Android 12; Pixel 7),android-3.1.5,android,Pixel 7,False,False,5,72,basic,4996.5,41,0,9157,0,108,28,0,0
c8d2cbc6-1d1f-4f11-a2d9-8db634d8a744,68aaf22b-13bd-4a12-afa3-56c6258e88cb,device-vLNH-CrHg,6b7bfdd4-f4bf-469b-ad7a-55786af4a40d,2026-01-19T10:16:50Z,429138,9974,False,1267.89,MXN,TOP_UP,WALLET,59.65.0.225,False,17.0783,-105.8639,wifi,WalletPlux/3.1.2 (iOS 16; iPhone 15),ios-3.1.1,ios,iPhone 15,False,False,49,1216,full,541.49,15,0,6813,0,120,51,0,0
fdf4861c-b52b-4818-8fef-30cf39db68bf,be71353a-902e-43ef-92bc-463174a6ddfb,device-gqmG-JNYq,16da0c26-16e9-4859-92fd-a7d37ff2d5ff,2026-02-20T22:58:53Z,472768,5968,False,2610.64,MXN,TOP_UP,TRANSFER,161.96.206.98,False,22.5287,-109.7749,cellular,WalletPlux/3.1.2 (iOS 16; iPhone 13),ios-3.1.0,ios,iPhone 13,False,False,31,382,basic,6421.91,48,0,6671,1,81,60,0,0
d7f34902-2231-4b30-9db3-3d87f41d0a4a,9fc0bcd8-9512-4aef-a0a8-18787cb508ed,device-IGxU-YpXN,0b2a49eb-bb56-4223-8eb6-3bf86062a30a,2026-02-16T12:27:53Z,583107,7288,False,1344.64,COP,TOP_UP,FINANCIAL_SERVICES,95.148.86.241,False,25.7045,-90.7786,cellular,WalletPlux/3.1.2 (iOS 16; iPhone 14 Pro),ios-3.1.4,ios,iPhone 14 Pro,False,False,42,1400,full,3482.07,3,0,7419,1,41,26,0,0
bd89bb8f-b6fa-4e78-bb59-35f3c224397f,b2e76e8c-39ff-4f86-9c91-60f626920921,device-NduX-VXxj,a697f2a1-7c17-4ce9-9401-8ff9fff11aaa,2026-02-15T03:43:07Z,532064,6799,False,2514.06,MXN,TOP_UP,WALLET,76.35.17.195,False,15.8604,-103.9167,cellular,WalletPlux/3.1.2 (Android 13; Galaxy S23),android-3.1.4,android,Galaxy S23,False,True,55,301,intermediate,4438.93,23,0,9859,0,106,20,0,0
0272a496-ee9f-436e-b59a-79225a993f6c,a93891a3-d619-462f-956c-13241dd58320,device-Tpgm-blWC,1461b98d-6c9b-43b9-b517-d95d5db74daa,2026-02-04T04:34:59Z,428497,9924,False,2162.17,MXN,TOP_UP,WALLET,50.69.107.61,True,24.7515,-100.7656,cellular,WalletPlux/3.1.2 (iOS 15; iPhone 13),ios-3.1.1,ios,iPhone 13,False,False,25,521,intermediate,9252.99,46,0,6527,1,61,23,0,0
c2a555e6-e598-48dc-9c6b-e63b81c6caa6,36f0d57b-2a64-4f51-b3ea-2593e2aa59f3,device-MpBX-cgBN,2593f131-f258-47b9-9357-18d45748af1f,2026-01-24T22:36:03Z,487425,7983,False,227.55,MXN,TOP_UP,WALLET,53.206.238.129,False,28.788,-115.9423,wifi,WalletPlux/3.1.2 (Android 13; Galaxy S23),android-3.1.3,android,Galaxy S23,True,False,74,70,basic,5552.64,31,0,5245,0,53,33,0,0
b3cf9dd9-c0c7-4263-acee-f45a4d4dad31,42eef6f2-95ae-45d8-87f3-fb575ce7f61a,device-ftKI-nXro,bfe50d02-a73f-4606-bfbe-5da22bc9e378,2026-01-05T11:47:31Z,520685,8035,False,612.98,MXN,TOP_UP,FINANCIAL_SERVICES,213.23.163.142,False,27.9161,-104.3054,wifi,WalletPlux/3.1.2 (iOS 17; iPhone 13),ios-3.1.2,ios,iPhone 13,False,False,7,1006,intermediate,9089.07,15,0,2007,2,37,24,0,0
18c88239-6dec-4ddb-9b1b-93449a405435,c09631a1-d090-4c38-b99f-b51932226222,device-yEYJ-bkMM,b7e99be0-9840-4ec8-ab62-e5a98eb921c7,2026-02-02T16:53:12Z,507999,3292,False,930.57,MXN,TOP_UP,WALLET,182.67.21.249,False,18.6105,-117.5537,cellular,WalletPlux/3.1.2 (Android 13; Xiaomi 13),android-3.1.2,android,Xiaomi 13,False,False,7,133,full,714.78,26,0,1280,0,137,23,0,0
400bb3a8-b337-44d6-a0a4-2ca5d4dc96d3,8925aa70-1861-4e08-a98b-ab23667765eb,device-shPA-davI,52ddddf6-82c1-4ed6-95ce-927712f4a5d8,2026-01-17T20:04:00Z,546361,1469,False,214.45,MXN,TOP_UP,TRANSFER,138.191.91.25,True,20.1195,-90.2996,wifi,WalletPlux/3.1.2 (Android 14; Pixel 7),android-3.1.4,android,Pixel 7,False,False,30,1170,full,3647.83,23,0,5869,3,127,19,0,0
92669d7a-b1b2-4b38-924d-9db03e31a057,563b6fe8-ea45-4b95-a214-17de30e442c6,device-YVmG-gDgM,7d18551b-86b5-4648-b629-8658de6351cd,2026-01-10T08:21:45Z,553976,3146,False,102.04,MXN,TOP_UP,FINANCIAL_SERVICES,102.59.195.133,False,15.3378,-97.3615,cellular,WalletPlux/3.1.2 (Android 13; Pixel 7),android-3.1.4,android,Pixel 7,False,False,44,1472,full,1879.67,47,2,5332,3,161,44,0,0
5fce0a18-4432-4e65-8846-4665c4ebac3e,bee2d9fe-3745-4ed7-b4f4-ef81b1623a2f,device-JwVo-dSPi,a314b560-c2e5-4795-8756-ba81151f2e8a,2026-02-11T05:45:29Z,551423,9660,False,167.58,MXN,TOP_UP,WALLET,46.21.167.66,False,16.5174,-114.6638,wifi,WalletPlux/3.1.2 (Android 11; Moto G Stylus),android-3.1.4,android,Moto G Stylus,False,False,100,737,intermediate,2082.94,4,0,7916,0,57,30,0,0
bd409bce-6fb3-446c-8b4a-d622a7d134a9,ca78b42d-3627-431f-8858-4746258114e9,device-fyzy-FgPS,4ed49548-2ced-4ff7-82f9-fde7cde8131c,2026-01-15T17:51:19Z,459947,4443,False,1499.16,MXN,TOP_UP,WALLET,69.97.222.103,False,21.4915,-89.3983,wifi,WalletPlux/3.1.2 (Android 11; Moto G Stylus),android-3.1.0,android,Moto G Stylus,False,False,73,1049,intermediate,9417.67,0,0,8700,0,149,50,0,0
ff49a2d7-91d6-492b-94b3-8f73df780f5e,82d3a230-4f95-4b8a-a82d-870466b5409f,device-RaSj-VCGb,6b6bacdd-9126-456c-9f91-93313eb1047a,2026-02-07T00:43:14Z,424432,6414,False,922.97,MXN,TOP_UP,WALLET,44.73.66.160,False,24.1613,-86.7836,wifi,WalletPlux/3.1.2 (iOS 16; iPhone 13),ios-3.1.0,ios,iPhone 13,False,False,39,375,intermediate,1189.93,14,0,9351,1,43,25,0,0
725b7d7b-92d6-4035-9845-47068c1d30c3,a1fbea54-10bd-473c-9d31-57be57943cca,device-VJuo-tclh,57739548-028b-4638-9533-14b8783662bc,2026-01-29T10:24:27Z,401072,2032,False,1123.0,COP,TOP_UP,TRANSFER,24.224.83.62,False,25.992,-109.5254,cellular,WalletPlux/3.1.2 (iOS 15; iPhone 13),ios-3.1.0,ios,iPhone 13,False,False,44,1317,intermediate,5309.28,10,0,3232,2,125,34,0,0
7e0f4ed5-f551-4100-a5e8-057c6b91907b,84c0d41a-8852-408c-a263-9eebcb0af37f,device-wlfg-KknE,3c705a4a-1d43-4699-8253-b524f286564e,2026-02-24T18:22:43Z,413838,8483,False,561.0,COP,TOP_UP,WALLET,10.193.101.234,False,31.701,-107.2951,cellular,WalletPlux/3.1.2 (iOS 17; iPhone 13),ios-3.1.5,ios,iPhone 13,False,False,43,430,intermediate,5935.83,38,0,8473,0,96,57,0,0
11d6793d-0c12-4d5e-9322-8413fcc40cae,6738bcb0-f2c4-453a-b096-dc19fe3b9313,device-rIOx-epJZ,3270b189-41fc-45c7-8017-d5f1c558b91d,2026-01-30T03:01:54Z,599575,4934,False,852.3,MXN,TOP_UP,TRANSFER,94.191.21.191,False,29.6805,-103.8091,wifi,WalletPlux/3.1.2 (iOS 16; iPhone 15),ios-3.1.4,ios,iPhone 15,False,False,61,1007,basic,7923.31,1,1,8132,3,131,27,0,0
5618e7ec-e5a8-4d3e-8937-5d7c3b1ed17a,35933d3c-2da1-453a-8b83-8991f35c1dfd,device-SZDM-fYGb,f442873d-e258-433a-8a54-1349ab7699ad,2026-01-21T17:56:36Z,469807,8159,True,2311.9,MXN,TOP_UP,WALLET,44.181.21.213,False,22.673,-101.6168,cellular,WalletPlux/3.1.2 (iOS 17; iPhone 13),ios-3.1.3,ios,iPhone 13,False,False,19,1271,intermediate,9451.1,3,0,5429,0,73,33,2,0
f3fb3bc6-10a5-4b78-afd9-11a08e1b7b49,9b033742-a21e-4af8-b42a-566918996eb2,device-hlol-PMtK,e26379c5-e14d-4a78-a132-a2b402dbc708,2026-02-02T22:22:11Z,429607,5937,False,1491.72,MXN,TOP_UP,TRANSFER,221.43.166.207,False,25.7652,-91.3585,cellular,WalletPlux/3.1.2 (Android 13; Moto G Stylus),android-3.1.0,android,Moto G Stylus,False,False,23,1018,intermediate,2163.49,39,0,7433,2,63,42,0,0
6e1bcddc-7d4d-4556-8af1-e48ddb2741f8,8c9c01f7-7140-4915-831a-bc2d323db3c2,device-HFIm-gaoV,b4ce7de0-40e7-44da-83eb-25853e88b5a3,2026-01-31T00:08:06Z,496987,2498,False,542.83,MXN,TOP_UP,TRANSFER,194.163.89.99,False,25.1005,-106.4431,wifi,WalletPlux/3.1.2 (Android 14; Pixel 7),android-3.1.2,android,Pixel 7,False,False,71,61,full,1420.57,10,0,9217,0,155,51,0,0
e564acc2-10ff-43bd-8bf6-aa9f33dc2f8c,6dfedef3-cc17-49ef-ac43-71f9c6c38a16,device-cRsp-NXiJ,13909c6c-7129-4059-bfd5-f9c518e1b549,2026-01-27T18:49:40Z,403353,4030,False,1476.48,MXN,TOP_UP,WALLET,32.140.49.91,False,27.6772,-107.3411,wifi,WalletPlux/3.1.2 (iOS 17; iPhone 13),ios-3.1.3,ios,iPhone 13,False,False,52,1499,intermediate,7402.8,43,2,7461,1,106,17,0,0
edfacedb-5a10-4e86-9edb-c4446c3d5d03,902e20d8-bd4c-4710-acd2-f6c095043b9c,device-RvNY-AgMi,e68898ea-6c9c-48d3-b5c8-e69850dec2df,2025-12-31T00:06:14Z,586980,7750,False,2654.57,USD,TOP_UP,WALLET,105.12.190.118,False,25.6558,-87.6109,wifi,WalletPlux/3.1.2 (iOS 15; iPhone 13),ios-3.1.0,ios,iPhone 13,False,False,20,1253,intermediate,4896.0,3,0,6781,0,118,56,0,0
0aedc92e-d5ff-4ef5-b3ea-70f7d5c31884,2c9c421d-ab3c-4936-be90-3557ebd94045,device-pxoD-qqVA,5a60d8b3-c289-4d20-95f9-ffe3af8bbe7d,2026-01-12T23:02:56Z,557029,2449,False,1243.91,USD,TOP_UP,WALLET,166.24.248.70,False,15.7556,-108.7504,wifi,WalletPlux/3.1.2 (Android 13; Moto G Stylus),android-3.1.0,android,Moto G Stylus,False,False,81,322,full,1462.52,39,0,5303,2,63,20,0,0
a758f8ec-48a3-4d25-a0a3-348ea0b66352,72e2d2ba-3d4d-4234-8a03-c99d6399c67a,device-qoeD-nqxp,60b89791-61e3-4c36-9a71-98bebb24a265,2026-01-31T19:30:22Z,501743,7294,False,2830.71,MXN,TOP_UP,FINANCIAL_SERVICES,41.124.250.112,False,15.8296,-106.4689,wifi,WalletPlux/3.1.2 (iOS 15; iPhone 13),ios-3.1.1,ios,iPhone 13,False,False,49,202,basic,8468.14,20,0,2348,2,38,17,0,0
9bea593f-c77d-4751-b4e1-d44e2ef9048e,c949619f-04ef-4996-badb-266c21e23647,device-gpDw-vmjs,0cc67326-0afe-4c51-ae25-e1f6e455838b,2026-02-11T22:58:58Z,408668,1297,False,1468.09,USD,TOP_UP,WALLET,203.253.17.151,False,28.1396,-97.3288,cellular,WalletPlux/3.1.2 (Android 14; Xiaomi 13),android-3.1.5,android,Xiaomi 13,False,False,48,729,intermediate,8386.25,5,0,985,0,42,29,0,0
59bf5203-5562-4067-a14a-cb6bd4f57122,98054c0e-51bf-4971-b934-99f88aad3c16,device-SKkd-dtZx,036981f9-111a-4ca9-bed6-bf8c643100a7,2026-02-15T16:46:55Z,512388,8472,True,2792.01,USD,TOP_UP,FINANCIAL_SERVICES,217.9.63.194,False,15.0687,-118.0271,wifi,WalletPlux/3.1.2 (iOS 16; iPhone 14 Pro),ios-3.1.5,ios,iPhone 14 Pro,False,False,61,849,full,8230.47,16,0,6331,1,110,60,0,0
21f75a49-c525-4053-b869-7583a3dd55ea,22cbfe33-0eb8-46e6-afb8-0428f1c8f33a,device-MifK-zkdH,527ac455-61cb-4dc2-a85e-7148dabb081b,2026-01-03T15:51:45Z,479259,6764,False,1392.08,MXN,TOP_UP,WALLET,6.176.251.169,False,16.5443,-106.0451,wifi,WalletPlux/3.1.2 (iOS 17; iPhone 14 Pro),ios-3.1.3,ios,iPhone 14 Pro,False,False,60,474,intermediate,5250.36,6,1,5065,0,95,22,1,0
a3785345-b4c3-45a6-b764-9f6b8e2542a7,de18b8b6-b386-4997-b9d7-947d51bde7a8,device-cRZr-OqoW,25c574b3-8bf8-4a82-9a15-cdc6b4f96878,2026-02-13T20:48:20Z,471910,5292,False,647.83,MXN,TOP_UP,WALLET,174.181.249.115,False,19.8632,-90.8186,cellular,WalletPlux/3.1.2 (iOS 17; iPhone 13),ios-3.1.1,ios,iPhone 13,False,False,30,474,full,6475.22,12,2,1120,2,143,27,1,0
75e582fe-5e1e-4216-8550-1e59ca35e820,b2906d92-5ecf-4f3c-b0c2-deb95ab4ab34,device-uqdn-RLgU,692d4f80-4274-4a06-8933-8b0008828954,2026-01-18T06:39:11Z,503245,4065,False,1338.73,MXN,TOP_UP,TRANSFER,71.125.65.70,False,20.4938,-94.3726,cellular,WalletPlux/3.1.2 (Android 14; Xiaomi 13),android-3.1.2,android,Xiaomi 13,False,False,42,91,basic,4709.26,14,0,6137,0,134,19,0,0
c295dda8-12bb-42be-80b0-6ee0dc6e1384,6353ab74-f207-4ffb-b463-66bf2f10281c,device-pmMV-DWeg,ae2cbdb5-88fb-4949-aa92-7aa7e23ebfab,2026-01-02T09:13:12Z,540721,2055,False,858.46,MXN,TOP_UP,FINANCIAL_SERVICES,72.10.146.217,False,31.42,-115.6958,wifi,WalletPlux/3.1.2 (iOS 15; iPhone 13),ios-3.1.3,ios,iPhone 13,False,False,31,1254,full,625.86,13,0,3562,0,57,41,0,0
697879d5-d46f-4771-a4ab-807d9cf7cf58,f3ddf3ec-baf1-48db-9f0e-5573bef53760,device-QKhM-JiyX,1f0ee28e-2f45-4ad2-8c7a-62411810b2b3,2026-02-03T09:51:23Z,553093,3772,True,6107.42,MXN,TOP_UP,WALLET,183.16.232.155,True,21.8905,-103.5069,cellular,WalletPlux/3.1.2 (iOS 17; iPhone 14 Pro),ios-3.1.2,ios,iPhone 14 Pro,False,False,74,5,basic,6698.88,12,9,3749,12,79,1,5,1
b7765968-e4d0-420d-99d9-6c08765c17c2,ec5370fe-4d34-402a-8987-0387570e53fc,device-axSO-WRgr,d79c1981-739e-49a0-8010-388f9b3e15aa,2026-01-05T20:00:23Z,574613,5913,False,2211.33,USD,TOP_UP,TRANSFER,191.152.28.53,False,27.2663,-115.941,wifi,WalletPlux/3.1.2 (Android 11; Galaxy S23),android-3.1.2,android,Galaxy S23,False,False,5,101,full,1872.68,0,2,6541,2,50,22,0,0
359ff3d2-b1e7-4408-b7c7-fcbc2b4189be,fe668cd6-8d96-4d28-91de-8e2af110846a,device-vAcz-lMah,c6fb99d9-ccd6-4740-aca0-7720671d8798,2026-01-29T14:30:28Z,400439,1787,False,1119.94,MXN,TOP_UP,WALLET,187.41.123.225,False,25.5457,-97.4967,cellular,WalletPlux/3.1.2 (iOS 15; iPhone 14 Pro),ios-3.1.3,ios,iPhone 14 Pro,False,False,64,43,basic,8491.65,7,0,2029,0,89,47,0,0
aae4e757-8b2b-4492-a48c-58afd5677be9,049260c8-2d74-4616-9d57-df256d7a5bf2,device-havc-NfRT,bc1e990d-e268-4c95-a525-9ea9281b5fb9,2026-01-07T15:03:24Z,412932,4354,False,2773.92,USD,TOP_UP,FINANCIAL_SERVICES,34.13.74.78,False,24.067,-100.9429,cellular,WalletPlux/3.1.2 (Android 13; Pixel 7),android-3.1.1,android,Pixel 7,False,False,65,758,full,3348.75,14,0,1275,1,124,54,0,0
4d081801-aa38-47d8-a493-f9e2761e0e22,c622bc57-6914-4c5d-ba0b-8756aac76066,device-sNbb-UGqH,315de903-b728-47b8-8b4e-bb249dc6772f,2026-02-15T10:16:26Z,545416,1066,False,19507.73,MXN,TOP_UP,FINANCIAL_SERVICES,130.7.166.221,True,16.1111,-115.8213,cellular,WalletPlux/3.1.2 (iOS 17; iPhone 15),ios-3.1.0,ios,iPhone 15,False,False,36,1,basic,4859.75,10,3,2592,3,89,3,3,1
